day;month;year;Univalle;Lomitas;Bengala;Gja_exp_hoeschst;Union;Apto_Farfan;Aeropuerto;Amaime;Arroyohondo;Bocas_del_Palo;Buga;Bugalagrande;Candelaria;Cartago;Cenicana;Corinto;Distrito_RUT;El_Naranjo;El_Tiple;Ginebra;Guacari;Guachinte;Jamundi;La_Paila;La_Virginia;Melendez;Miranda;Ortigal;Palmira_la_Rita;Palmira_San_Jose;Pradera;PTAR_Cali;Riofrio;Rozo;San_Marcos;Santander_de_Quilichao;Tulua;Viterbo;Yotoco;Zarzal
9;12;1993;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0,1;NA;0,1;NA;NA;1,8;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;5,2;NA;0;NA;NA;NA
10;12;1993;NA;NA;NA;NA;NA;NA;NA;0,1;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0,9;NA;NA;1,4;0;3,6;0,1;NA;0;NA;NA;NA;NA;NA;15;NA;8,4;NA;NA;NA
11;12;1993;NA;NA;NA;NA;NA;NA;NA;13,9;NA;NA;NA;NA;1;NA;0,8;NA;NA;6,3;NA;NA;0;NA;NA;8;3,8;0,7;3,4;NA;4,6;NA;NA;NA;NA;NA;0,3;NA;0,4;NA;NA;NA
12;12;1993;NA;NA;NA;NA;NA;NA;NA;8,6;NA;NA;NA;NA;1;NA;7,8;NA;NA;1,6;NA;NA;0;NA;NA;0,1;2,6;0;9,8;NA;6,6;NA;NA;NA;NA;NA;0;NA;2,9;NA;NA;NA
13;12;1993;NA;NA;NA;NA;NA;NA;NA;19,1;NA;NA;NA;NA;4,8;NA;20,9;NA;NA;11,6;NA;NA;1,3;NA;NA;2,3;0,8;2,6;9,2;NA;12;NA;NA;NA;NA;NA;21,5;NA;0,5;NA;NA;NA
14;12;1993;NA;NA;NA;NA;NA;NA;NA;0,1;NA;NA;NA;NA;0;NA;0;NA;NA;0,1;NA;NA;0;NA;NA;0,1;0,2;0,1;0,1;NA;0;NA;NA;NA;NA;NA;0,1;NA;0,1;NA;NA;NA
15;12;1993;NA;NA;NA;NA;NA;NA;NA;8,4;NA;NA;NA;NA;0,3;NA;8,3;NA;NA;0;NA;NA;10,5;NA;NA;6,9;2,5;7,7;4,6;NA;0,3;NA;NA;NA;NA;NA;0,3;NA;19,3;NA;NA;NA
16;12;1993;NA;NA;NA;NA;NA;NA;NA;37,6;NA;NA;NA;NA;0,1;NA;0,5;NA;NA;3,4;NA;NA;6,8;NA;NA;11,1;1,9;0,5;0,6;NA;7,1;NA;NA;NA;NA;NA;3,1;NA;5,4;NA;NA;NA
17;12;1993;NA;NA;NA;NA;NA;NA;NA;7,1;NA;NA;NA;NA;11,3;NA;2,6;NA;NA;0;NA;NA;8,4;NA;NA;22,8;1,8;5,1;2,7;NA;23,3;NA;NA;NA;NA;NA;3,4;NA;6,3;NA;NA;NA
18;12;1993;NA;NA;NA;NA;NA;NA;NA;0,5;NA;NA;NA;NA;0,3;NA;0,7;NA;NA;0;NA;NA;0,5;NA;NA;0,4;1,6;0,2;0,5;NA;3,7;NA;NA;NA;NA;NA;1,4;NA;0,6;NA;NA;NA
19;12;1993;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;1,6;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
20;12;1993;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;1,3;0;0;NA;0,6;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
21;12;1993;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;1,2;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
22;12;1993;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0,9;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;2,1;NA;NA;NA
23;12;1993;NA;NA;NA;NA;NA;NA;NA;0,7;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0,8;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
24;12;1993;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0,5;NA;NA;0;0,6;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
25;12;1993;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0,6;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
26;12;1993;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0,5;NA;4,2;NA;NA;14,5;NA;NA;0;NA;NA;0;0,4;13,8;4,2;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
27;12;1993;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0,1;NA;0,1;NA;NA;0,1;NA;NA;0;NA;NA;0;0,4;1;0,1;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
28;12;1993;NA;NA;NA;NA;NA;NA;NA;44,5;NA;NA;NA;NA;3,6;NA;4,8;NA;NA;8,4;NA;NA;0;NA;NA;0;0,2;8,3;3,9;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
29;12;1993;NA;NA;NA;NA;NA;NA;NA;1,6;NA;NA;NA;NA;0,9;NA;4,4;NA;NA;30,6;NA;NA;0;NA;NA;0;0,2;2,4;6,3;NA;0,1;NA;NA;NA;NA;NA;11,4;NA;0;NA;NA;NA
30;12;1993;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;0;NA;0,6;NA;NA;4,1;NA;NA;24,1;NA;NA;0;0,3;1;1;NA;0,6;NA;NA;NA;NA;NA;0,1;NA;2,1;NA;NA;NA
31;12;1993;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0,3;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
1;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0,3;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
2;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0,2;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
3;1;1994;NA;NA;NA;NA;NA;NA;NA;1,3;NA;NA;NA;NA;0;NA;0;NA;NA;0,4;NA;NA;0;NA;NA;0;0,2;0;0,1;NA;0;NA;NA;NA;NA;NA;0;NA;8,8;NA;NA;NA
4;1;1994;NA;NA;NA;NA;NA;NA;NA;18,5;NA;NA;NA;NA;0,5;NA;1,1;NA;NA;3,1;NA;NA;9,1;NA;NA;0;0,1;13,5;2,4;NA;8,6;NA;NA;NA;NA;NA;29,6;NA;5,3;NA;NA;NA
5;1;1994;NA;NA;NA;NA;NA;NA;NA;0,9;NA;NA;NA;NA;0,1;NA;0;NA;NA;0,1;NA;NA;0,3;NA;NA;0;0,1;0,2;0,1;NA;0;NA;NA;NA;NA;NA;0,1;NA;0,1;NA;NA;NA
6;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0,1;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
7;1;1994;NA;NA;NA;NA;NA;NA;NA;0,1;NA;NA;NA;NA;0;NA;0,3;NA;NA;43,9;NA;NA;0;NA;NA;0;0,2;21,2;34,2;NA;0;NA;NA;NA;NA;NA;4,2;NA;23,3;NA;NA;NA
8;1;1994;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;0,4;NA;2,3;NA;NA;11,3;NA;NA;0,4;NA;NA;6,4;1,1;7,1;2,4;NA;0;NA;NA;NA;NA;NA;0,9;NA;3,4;NA;NA;NA
9;1;1994;NA;NA;NA;NA;NA;NA;NA;0,5;NA;NA;NA;NA;0,9;NA;0,3;NA;NA;2,9;NA;NA;15,6;NA;NA;0,1;1,6;31;1,1;NA;5;NA;NA;NA;NA;NA;3;NA;11,3;NA;NA;NA
10;1;1994;NA;NA;NA;NA;NA;NA;NA;0,6;NA;NA;NA;NA;0;NA;0;NA;NA;0,3;NA;NA;1,2;NA;NA;0;1,7;0;0,1;NA;1;NA;NA;NA;NA;NA;0,1;NA;0;NA;NA;NA
11;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0,1;NA;NA;4,3;NA;NA;0;NA;NA;0;1,9;0,3;0,1;NA;6,4;NA;NA;NA;NA;NA;0,1;NA;0;NA;NA;NA
12;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0,9;NA;NA;0,4;NA;NA;0;0;0;0;NA;0,2;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
13;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
14;1;1994;NA;NA;NA;NA;NA;NA;NA;12;NA;NA;NA;NA;9,6;NA;26,8;NA;NA;66,8;NA;NA;4,4;NA;NA;13,3;6,8;12,3;47;NA;4,8;NA;NA;NA;NA;NA;5;NA;20,5;NA;NA;NA
15;1;1994;NA;NA;NA;NA;NA;NA;NA;1,2;NA;NA;NA;NA;0,1;NA;0,3;NA;NA;0,3;NA;NA;1;NA;NA;9,2;3,8;2,8;0,4;NA;1,4;NA;NA;NA;NA;NA;0,9;NA;5,9;NA;NA;NA
16;1;1994;NA;NA;NA;NA;NA;NA;NA;14,5;NA;NA;NA;NA;0,9;NA;1,2;NA;NA;47;NA;NA;36,1;NA;NA;12;0,2;34,3;3,6;NA;21,9;NA;NA;NA;NA;NA;1,5;NA;4,5;NA;NA;NA
17;1;1994;NA;NA;NA;NA;NA;NA;NA;0,3;NA;NA;NA;NA;0;NA;0;NA;NA;0,3;NA;NA;0,4;NA;NA;0;0;9,8;0,1;NA;0;NA;NA;NA;NA;NA;0;NA;0,5;NA;NA;NA
18;1;1994;NA;NA;NA;NA;NA;NA;NA;0,1;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0,1;NA;NA;NA
19;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;4,9;NA;NA;0;NA;NA;2,5;0;0;0;NA;2,4;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
20;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0,1;NA;NA;0;NA;NA;0;NA;NA;0;1,7;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
21;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
22;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;15,1;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
23;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
24;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0,8;NA;0;NA;NA;NA
25;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0,8;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
26;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0,2;NA;NA;0,8;NA;NA;0;NA;NA;0;0;0,1;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
27;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0,3;0,3;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
28;1;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;12;NA;NA;3,3;0,7;0;0;NA;0,3;NA;NA;NA;NA;NA;0,9;NA;17,4;NA;NA;NA
29;1;1994;NA;NA;NA;NA;NA;NA;NA;1,3;NA;NA;NA;NA;43,6;NA;35,9;NA;NA;27,4;NA;NA;0,8;NA;NA;0,7;31,8;18;1,5;NA;2,1;NA;NA;NA;NA;NA;0;NA;9,7;NA;NA;NA
30;1;1994;NA;NA;NA;NA;NA;NA;NA;4,5;NA;NA;NA;NA;3,2;NA;5;NA;NA;13,5;NA;NA;1,7;NA;NA;1,6;1,4;7;10,2;NA;2,3;NA;NA;NA;NA;NA;4,9;NA;28,5;NA;NA;NA
31;1;1994;NA;NA;NA;NA;NA;NA;NA;6,1;NA;NA;NA;NA;9,7;NA;13,3;NA;NA;18,3;NA;NA;6;NA;NA;7,1;1,2;3,5;10,5;NA;6,2;NA;NA;NA;NA;NA;9,3;NA;19,2;NA;NA;NA
1;2;1994;NA;NA;NA;NA;NA;NA;NA;0,2;NA;NA;NA;NA;0,1;NA;0,1;NA;NA;0,1;NA;NA;0,3;NA;NA;0,1;0;0,3;0,1;NA;0;NA;NA;NA;NA;NA;0;NA;0,2;NA;NA;NA
2;2;1994;NA;NA;NA;NA;NA;NA;NA;8,4;NA;NA;NA;NA;5,4;NA;0,1;NA;NA;1,3;NA;NA;1,6;NA;NA;0,3;0;0;0;NA;6,6;NA;NA;NA;NA;NA;4,1;NA;0;NA;NA;NA
3;2;1994;NA;NA;NA;NA;NA;NA;NA;5,9;NA;NA;NA;NA;4,7;NA;16,9;NA;NA;20,9;NA;NA;55,1;NA;NA;0,2;19,2;0,5;2,8;NA;7,6;NA;NA;NA;NA;NA;0,6;NA;0,1;NA;NA;NA
4;2;1994;NA;NA;NA;NA;NA;NA;NA;14,4;NA;NA;NA;NA;1,6;NA;3,4;NA;NA;5,7;NA;NA;1,5;NA;NA;0;0,6;6,8;0,6;NA;2,4;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
5;2;1994;NA;NA;NA;NA;NA;NA;NA;0,5;NA;NA;NA;NA;0,6;NA;23,4;NA;NA;6;NA;NA;0,1;NA;NA;6,2;2,6;21,2;4,2;NA;0,1;NA;NA;NA;NA;NA;0;NA;2,5;NA;NA;NA
6;2;1994;NA;NA;NA;NA;NA;NA;NA;0,1;NA;NA;NA;NA;1,7;NA;2,8;NA;NA;14;NA;NA;1,2;NA;NA;2,9;5,2;42,6;10,9;NA;0,4;NA;NA;NA;NA;NA;1,3;NA;0,4;NA;NA;NA
7;2;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0,1;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0,1;0,1;NA;0,1;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
8;2;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
9;2;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;1;0;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
10;2;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0,2;NA;NA;0,1;NA;NA;0,2;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
11;2;1994;NA;NA;NA;NA;NA;NA;NA;5,3;NA;NA;NA;NA;0;NA;0,1;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0,1;NA;0,8;NA;NA;NA;NA;NA;0,1;NA;0;NA;NA;NA
12;2;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;3,4;NA;NA;0;NA;NA;0,9;0;0;0;NA;0;NA;NA;NA;NA;NA;0,1;NA;10;NA;NA;NA
13;2;1994;NA;NA;NA;NA;NA;NA;NA;0,1;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0,1;0;0,3;0;NA;0;NA;NA;NA;NA;NA;0;NA;1;NA;NA;NA
14;2;1994;NA;NA;NA;NA;NA;NA;NA;2,6;NA;NA;NA;NA;2,6;NA;7,3;NA;NA;3,3;NA;NA;2;NA;NA;4,6;4,9;5,5;12,7;NA;0,2;NA;NA;NA;NA;NA;0,1;NA;0,4;NA;NA;NA
15;2;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;5,2;0;NA;0;NA;NA;NA;NA;NA;0;NA;13;NA;NA;NA
16;2;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;1,7;0;NA;0;NA;NA;NA;NA;NA;0,5;NA;1,9;NA;NA;NA
17;2;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0,8;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0,2;NA;0;NA;NA;NA
18;2;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0,3;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
19;2;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
20;2;1994;NA;NA;NA;NA;NA;NA;NA;1,7;NA;NA;NA;NA;11,2;NA;2;NA;NA;22,5;NA;NA;17;NA;NA;2,5;9,6;11,1;0,2;NA;2,1;NA;NA;NA;NA;NA;5,5;NA;0,5;NA;NA;NA
21;2;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;2,6;NA;NA;0;NA;NA;14,9;34,8;0;4;NA;0;NA;NA;NA;NA;NA;0;NA;3;NA;NA;NA
22;2;1994;NA;NA;NA;NA;NA;NA;NA;26,8;NA;NA;NA;NA;43,4;NA;14,7;NA;NA;8,2;NA;NA;11,4;NA;NA;0;2,4;48,7;16,1;NA;22,2;NA;NA;NA;NA;NA;19,5;NA;0,1;NA;NA;NA
23;2;1994;NA;NA;NA;NA;NA;NA;NA;3,4;NA;NA;NA;NA;16,1;NA;30,4;NA;NA;0,3;NA;NA;0,3;NA;NA;4;0,9;1,1;20,8;NA;9,5;NA;NA;NA;NA;NA;0,4;NA;1,2;NA;NA;NA
24;2;1994;NA;NA;NA;NA;NA;NA;NA;8,4;NA;NA;NA;NA;1,4;NA;2;NA;NA;31,1;NA;NA;0,4;NA;NA;0;14,1;0,4;4,7;NA;6,4;NA;NA;NA;NA;NA;1,5;NA;12;NA;NA;NA
25;2;1994;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;2,6;NA;0,5;NA;NA;23,3;NA;NA;23,1;NA;NA;25,7;0,1;10,4;7,8;NA;2,4;NA;NA;NA;NA;NA;20,7;NA;10,6;NA;NA;NA
26;2;1994;NA;NA;NA;NA;NA;NA;NA;13,6;NA;NA;NA;NA;0;NA;0,1;NA;NA;9,4;NA;NA;7,1;NA;NA;19,4;0,4;0,5;0,9;NA;0,7;NA;NA;NA;NA;NA;2,4;NA;0,8;NA;NA;NA
27;2;1994;NA;NA;NA;NA;NA;NA;NA;3,9;NA;NA;NA;NA;0,4;NA;0;NA;NA;0,1;NA;NA;11,5;NA;NA;0,7;2,6;5,7;0,6;NA;0,5;NA;NA;NA;NA;NA;1,8;NA;0,8;NA;NA;NA
28;2;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0,9;NA;NA;0;NA;NA;0;NA;NA;9,6;0;2,1;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
1;3;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0,1;NA;NA;0;NA;NA;0,1;0;5;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
2;3;1994;NA;NA;NA;NA;NA;NA;NA;2,3;NA;NA;NA;NA;2,9;NA;1,8;NA;NA;10,3;NA;NA;4;NA;NA;5,1;11;12,7;41,4;NA;11,5;NA;NA;NA;NA;NA;2,6;NA;5,9;NA;NA;NA
3;3;1994;NA;NA;NA;NA;NA;NA;NA;16,4;NA;NA;NA;NA;7;NA;6,1;NA;NA;22,9;NA;NA;8,9;NA;NA;0,4;4,7;10,3;35,6;NA;19,7;NA;NA;NA;NA;NA;6,7;NA;9,1;NA;NA;NA
4;3;1994;NA;NA;NA;NA;NA;NA;NA;8,2;NA;NA;NA;NA;1,6;NA;5,3;NA;NA;14,8;NA;NA;1,6;NA;NA;0;3;1,2;14;NA;4,4;NA;NA;NA;NA;NA;2,3;NA;0,1;NA;NA;NA
5;3;1994;NA;NA;NA;NA;NA;NA;NA;0,3;NA;NA;NA;NA;0,1;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0,1;NA;1,5;NA;NA;NA
6;3;1994;NA;NA;NA;NA;NA;NA;NA;1,6;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
7;3;1994;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;0;NA;0;NA;NA;11,5;NA;NA;0;NA;NA;0,2;0;6,5;5,4;NA;1,6;NA;NA;NA;NA;NA;14,2;NA;0;NA;NA;NA
8;3;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0,2;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
9;3;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0,6;NA;0;NA;NA;0;NA;NA;0,1;NA;NA;12,3;0;0;0;NA;0;NA;NA;NA;NA;NA;4,6;NA;0;NA;NA;NA
10;3;1994;NA;NA;NA;NA;NA;NA;NA;0,2;NA;NA;NA;NA;0;NA;3,2;NA;NA;0;NA;NA;0,1;NA;NA;0,4;17,3;31,3;2,3;NA;0;NA;NA;NA;NA;NA;1,5;NA;10,8;NA;NA;NA
11;3;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;6,1;NA;NA;0,1;NA;NA;0;0,1;0,1;0,1;NA;0;NA;NA;NA;NA;NA;0;NA;0,1;NA;NA;NA
12;3;1994;NA;NA;NA;NA;NA;NA;NA;14,5;NA;NA;NA;NA;12,6;NA;23,6;NA;NA;15,3;NA;NA;23,4;NA;NA;4,6;7,6;7;19,2;NA;9,1;NA;NA;NA;NA;NA;12,9;NA;29,7;NA;NA;NA
13;3;1994;NA;NA;NA;NA;NA;NA;NA;2,5;NA;NA;NA;NA;2,3;NA;6,7;NA;NA;79,3;NA;NA;13;NA;NA;43,6;5,4;3;8,3;NA;2,4;NA;NA;NA;NA;NA;1,3;NA;1,1;NA;NA;NA
14;3;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0,1;NA;0,2;NA;NA;0,5;NA;NA;0;NA;NA;4,1;0;1,5;0,8;NA;0,1;NA;NA;NA;NA;NA;1;NA;10,1;NA;NA;NA
15;3;1994;NA;NA;NA;NA;NA;NA;NA;0,7;NA;NA;NA;NA;0;NA;0;NA;NA;10,1;NA;NA;0;NA;NA;0;0,1;0;9,4;NA;1,3;NA;NA;NA;NA;NA;0;NA;0,1;NA;NA;NA
16;3;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0,2;NA;NA;6,8;NA;NA;0,1;NA;NA;1,8;0;0,9;0,4;NA;0,1;NA;NA;NA;NA;NA;11,2;NA;0;NA;NA;NA
17;3;1994;NA;NA;NA;NA;NA;NA;NA;3,3;NA;NA;NA;NA;0,1;NA;0,1;NA;NA;0;NA;NA;8,1;NA;NA;0;0,5;0;0;NA;0;NA;NA;NA;NA;NA;3,8;NA;0;NA;NA;NA
18;3;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0,1;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
19;3;1994;NA;NA;NA;NA;NA;NA;NA;0,2;NA;NA;NA;NA;0;NA;0;NA;NA;0,6;NA;NA;2,8;NA;NA;5,8;0,6;0;8,9;NA;1,5;NA;NA;NA;NA;NA;3,7;NA;18,9;NA;NA;NA
20;3;1994;NA;NA;NA;NA;NA;NA;NA;4,1;NA;NA;NA;NA;0;NA;0;NA;NA;0,6;NA;NA;17,8;NA;NA;0,4;0;0;1,3;NA;0;NA;NA;NA;NA;NA;0;NA;0,4;NA;NA;NA
21;3;1994;NA;NA;NA;NA;NA;NA;NA;0,1;NA;NA;NA;NA;0;NA;0;NA;NA;0,8;NA;NA;0,3;NA;NA;3,4;0;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
22;3;1994;NA;NA;NA;NA;NA;NA;NA;3,8;NA;NA;NA;NA;1,3;NA;5,2;NA;NA;3,3;NA;NA;0;NA;NA;3,3;0;6,1;0;NA;0,1;NA;NA;NA;NA;NA;0,3;NA;7,3;NA;NA;NA
23;3;1994;NA;NA;NA;NA;NA;NA;NA;14,1;NA;NA;NA;NA;0,2;NA;2,7;NA;NA;6;NA;NA;0,6;NA;NA;0;0;1,1;15,5;NA;0,3;NA;NA;NA;NA;NA;3,6;NA;0;NA;NA;NA
24;3;1994;NA;NA;NA;NA;NA;NA;NA;0,1;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0,3;NA;NA;0;0;0;0,1;NA;0;NA;NA;NA;NA;NA;0,2;NA;0;NA;NA;NA
25;3;1994;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA
26;3;1994;NA;NA;NA;NA;NA;NA;NA;0,9;NA;NA;NA;NA;5,9;NA;2,6;NA;NA;0;NA;NA;5,6;NA;NA;0;13,7;0;0,7;NA;17;NA;NA;NA;NA;NA;0;NA;12,4;NA;NA;NA
